symbol,timestamp,author,text,engagement,composite_score,positive_count,negative_count
TSLA,2025-01-02T19:12:00,user_4_1483,$TSLA mooning! 🚀📈 Love this stock!,301,1.0,3,0
TSLA,2025-01-03T00:00:00,user_0_1484,$TSLA is looking bullish! 🚀 Great earnings report today,244,1.0,2,0
TSLA,2025-01-03T04:48:00,user_1_1484,$TSLA Just bought more. Holding long term! 💎,209,1.0,2,0
TSLA,2025-01-03T09:36:00,user_2_1484,$TSLA down today but I'm not worried. Strong company,232,0.0,1,1
TSLA,2025-01-03T14:24:00,user_3_1484,$TSLA took a hit. Market volatility 📉,485,-1.0,0,1
TSLA,2025-01-03T19:12:00,user_4_1484,$TSLA beat expectations again! To the moon! 🌙,155,0.0,0,0
TSLA,2025-01-04T00:00:00,user_0_1485,$TSLA Bearish for now. Waiting for better entry,343,-1.0,0,1
TSLA,2025-01-04T04:48:00,user_1_1485,$TSLA my top pick. Undervalued imo,247,0.0,0,0
TSLA,2025-01-04T09:36:00,user_2_1485,$TSLA why is it down so much? overreaction,355,-1.0,0,1
TSLA,2025-01-04T14:24:00,user_3_1485,$TSLA Sold my position today. Taking profits,186,0.0,0,0
TSLA,2025-01-04T19:12:00,user_4_1485,$TSLA mooning! 🚀📈 Love this stock!,339,1.0,3,0
TSLA,2025-01-05T00:00:00,user_0_1486,$TSLA is looking bullish! 🚀 Great earnings report today,291,1.0,2,0
TSLA,2025-01-05T04:48:00,user_1_1486,$TSLA Just bought more. Holding long term! 💎,58,1.0,2,0
TSLA,2025-01-05T09:36:00,user_2_1486,$TSLA down today but I'm not worried. Strong company,190,0.0,1,1
TSLA,2025-01-05T14:24:00,user_3_1486,$TSLA took a hit. Market volatility 📉,114,-1.0,0,1
TSLA,2025-01-05T19:12:00,user_4_1486,$TSLA beat expectations again! To the moon! 🌙,418,0.0,0,0
TSLA,2025-01-06T00:00:00,user_0_1487,$TSLA Bearish for now. Waiting for better entry,222,-1.0,0,1
TSLA,2025-01-06T04:48:00,user_1_1487,$TSLA my top pick. Undervalued imo,408,0.0,0,0
TSLA,2025-01-06T09:36:00,user_2_1487,$TSLA why is it down so much? overreaction,488,-1.0,0,1
TSLA,2025-01-06T14:24:00,user_3_1487,$TSLA Sold my position today. Taking profits,50,0.0,0,0
TSLA,2025-01-06T19:12:00,user_4_1487,$TSLA mooning! 🚀📈 Love this stock!,497,1.0,3,0
TSLA,2025-01-07T00:00:00,user_0_1488,$TSLA is looking bullish! 🚀 Great earnings report today,487,1.0,2,0
TSLA,2025-01-07T04:48:00,user_1_1488,$TSLA Just bought more. Holding long term! 💎,218,1.0,2,0
TSLA,2025-01-07T09:36:00,user_2_1488,$TSLA down today but I'm not worried. Strong company,85,0.0,1,1
TSLA,2025-01-07T14:24:00,user_3_1488,$TSLA took a hit. Market volatility 📉,238,-1.0,0,1
TSLA,2025-01-07T19:12:00,user_4_1488,$TSLA beat expectations again! To the moon! 🌙,25,0.0,0,0
TSLA,2025-01-08T00:00:00,user_0_1489,$TSLA Bearish for now. Waiting for better entry,191,-1.0,0,1
TSLA,2025-01-08T04:48:00,user_1_1489,$TSLA my top pick. Undervalued imo,397,0.0,0,0
TSLA,2025-01-08T09:36:00,user_2_1489,$TSLA why is it down so much? overreaction,65,-1.0,0,1
TSLA,2025-01-08T14:24:00,user_3_1489,$TSLA Sold my position today. Taking profits,164,0.0,0,0
TSLA,2025-01-08T19:12:00,user_4_1489,$TSLA mooning! 🚀📈 Love this stock!,71,1.0,3,0
TSLA,2025-01-09T00:00:00,user_0_1490,$TSLA is looking bullish! 🚀 Great earnings report today,156,1.0,2,0
TSLA,2025-01-09T04:48:00,user_1_1490,$TSLA Just bought more. Holding long term! 💎,375,1.0,2,0
TSLA,2025-01-09T09:36:00,user_2_1490,$TSLA down today but I'm not worried. Strong company,364,0.0,1,1
TSLA,2025-01-09T14:24:00,user_3_1490,$TSLA took a hit. Market volatility 📉,461,-1.0,0,1
TSLA,2025-01-09T19:12:00,user_4_1490,$TSLA beat expectations again! To the moon! 🌙,466,0.0,0,0
TSLA,2025-01-10T00:00:00,user_0_1491,$TSLA Bearish for now. Waiting for better entry,294,-1.0,0,1
TSLA,2025-01-10T04:48:00,user_1_1491,$TSLA my top pick. Undervalued imo,140,0.0,0,0
TSLA,2025-01-10T09:36:00,user_2_1491,$TSLA why is it down so much? overreaction,155,-1.0,0,1
TSLA,2025-01-10T14:24:00,user_3_1491,$TSLA Sold my position today. Taking profits,169,0.0,0,0
TSLA,2025-01-10T19:12:00,user_4_1491,$TSLA mooning! 🚀📈 Love this stock!,251,1.0,3,0
TSLA,2025-01-11T00:00:00,user_0_1492,$TSLA is looking bullish! 🚀 Great earnings report today,63,1.0,2,0
TSLA,2025-01-11T04:48:00,user_1_1492,$TSLA Just bought more. Holding long term! 💎,94,1.0,2,0
TSLA,2025-01-11T09:36:00,user_2_1492,$TSLA down today but I'm not worried. Strong company,344,0.0,1,1
TSLA,2025-01-11T14:24:00,user_3_1492,$TSLA took a hit. Market volatility 📉,324,-1.0,0,1
TSLA,2025-01-11T19:12:00,user_4_1492,$TSLA beat expectations again! To the moon! 🌙,486,0.0,0,0
TSLA,2025-01-12T00:00:00,user_0_1493,$TSLA Bearish for now. Waiting for better entry,15,-1.0,0,1
TSLA,2025-01-12T04:48:00,user_1_1493,$TSLA my top pick. Undervalued imo,244,0.0,0,0
TSLA,2025-01-12T09:36:00,user_2_1493,$TSLA why is it down so much? overreaction,193,-1.0,0,1
TSLA,2025-01-12T14:24:00,user_3_1493,$TSLA Sold my position today. Taking profits,294,0.0,0,0
TSLA,2025-01-12T19:12:00,user_4_1493,$TSLA mooning! 🚀📈 Love this stock!,246,1.0,3,0
TSLA,2025-01-13T00:00:00,user_0_1494,$TSLA is looking bullish! 🚀 Great earnings report today,52,1.0,2,0
TSLA,2025-01-13T04:48:00,user_1_1494,$TSLA Just bought more. Holding long term! 💎,435,1.0,2,0
TSLA,2025-01-13T09:36:00,user_2_1494,$TSLA down today but I'm not worried. Strong company,204,0.0,1,1
TSLA,2025-01-13T14:24:00,user_3_1494,$TSLA took a hit. Market volatility 📉,162,-1.0,0,1
TSLA,2025-01-13T19:12:00,user_4_1494,$TSLA beat expectations again! To the moon! 🌙,168,0.0,0,0
TSLA,2025-01-14T00:00:00,user_0_1495,$TSLA Bearish for now. Waiting for better entry,382,-1.0,0,1
TSLA,2025-01-14T04:48:00,user_1_1495,$TSLA my top pick. Undervalued imo,24,0.0,0,0
TSLA,2025-01-14T09:36:00,user_2_1495,$TSLA why is it down so much? overreaction,160,-1.0,0,1
TSLA,2025-01-14T14:24:00,user_3_1495,$TSLA Sold my position today. Taking profits,319,0.0,0,0
TSLA,2025-01-14T19:12:00,user_4_1495,$TSLA mooning! 🚀📈 Love this stock!,377,1.0,3,0
TSLA,2025-01-15T00:00:00,user_0_1496,$TSLA is looking bullish! 🚀 Great earnings report today,460,1.0,2,0
TSLA,2025-01-15T04:48:00,user_1_1496,$TSLA Just bought more. Holding long term! 💎,451,1.0,2,0
TSLA,2025-01-15T09:36:00,user_2_1496,$TSLA down today but I'm not worried. Strong company,19,0.0,1,1
TSLA,2025-01-15T14:24:00,user_3_1496,$TSLA took a hit. Market volatility 📉,29,-1.0,0,1
TSLA,2025-01-15T19:12:00,user_4_1496,$TSLA beat expectations again! To the moon! 🌙,207,0.0,0,0
TSLA,2025-01-16T00:00:00,user_0_1497,$TSLA Bearish for now. Waiting for better entry,472,-1.0,0,1
TSLA,2025-01-16T04:48:00,user_1_1497,$TSLA my top pick. Undervalued imo,287,0.0,0,0
TSLA,2025-01-16T09:36:00,user_2_1497,$TSLA why is it down so much? overreaction,161,-1.0,0,1
TSLA,2025-01-16T14:24:00,user_3_1497,$TSLA Sold my position today. Taking profits,3,0.0,0,0
TSLA,2025-01-16T19:12:00,user_4_1497,$TSLA mooning! 🚀📈 Love this stock!,380,1.0,3,0
TSLA,2025-01-17T00:00:00,user_0_1498,$TSLA is looking bullish! 🚀 Great earnings report today,136,1.0,2,0
TSLA,2025-01-17T04:48:00,user_1_1498,$TSLA Just bought more. Holding long term! 💎,15,1.0,2,0
TSLA,2025-01-17T09:36:00,user_2_1498,$TSLA down today but I'm not worried. Strong company,347,0.0,1,1
TSLA,2025-01-17T14:24:00,user_3_1498,$TSLA took a hit. Market volatility 📉,232,-1.0,0,1
TSLA,2025-01-17T19:12:00,user_4_1498,$TSLA beat expectations again! To the moon! 🌙,200,0.0,0,0
TSLA,2025-01-18T00:00:00,user_0_1499,$TSLA Bearish for now. Waiting for better entry,58,-1.0,0,1
TSLA,2025-01-18T04:48:00,user_1_1499,$TSLA my top pick. Undervalued imo,38,0.0,0,0
TSLA,2025-01-18T09:36:00,user_2_1499,$TSLA why is it down so much? overreaction,414,-1.0,0,1
TSLA,2025-01-18T14:24:00,user_3_1499,$TSLA Sold my position today. Taking profits,54,0.0,0,0
TSLA,2025-01-18T19:12:00,user_4_1499,$TSLA mooning! 🚀📈 Love this stock!,464,1.0,3,0
TSLA,2025-01-19T00:00:00,user_0_1500,$TSLA is looking bullish! 🚀 Great earnings report today,111,1.0,2,0
TSLA,2025-01-19T04:48:00,user_1_1500,$TSLA Just bought more. Holding long term! 💎,425,1.0,2,0
TSLA,2025-01-19T09:36:00,user_2_1500,$TSLA down today but I'm not worried. Strong company,495,0.0,1,1
TSLA,2025-01-19T14:24:00,user_3_1500,$TSLA took a hit. Market volatility 📉,111,-1.0,0,1
TSLA,2025-01-19T19:12:00,user_4_1500,$TSLA beat expectations again! To the moon! 🌙,374,0.0,0,0
TSLA,2025-01-20T00:00:00,user_0_1501,$TSLA Bearish for now. Waiting for better entry,290,-1.0,0,1
TSLA,2025-01-20T04:48:00,user_1_1501,$TSLA my top pick. Undervalued imo,12,0.0,0,0
TSLA,2025-01-20T09:36:00,user_2_1501,$TSLA why is it down so much? overreaction,473,-1.0,0,1
TSLA,2025-01-20T14:24:00,user_3_1501,$TSLA Sold my position today. Taking profits,479,0.0,0,0
TSLA,2025-01-20T19:12:00,user_4_1501,$TSLA mooning! 🚀📈 Love this stock!,98,1.0,3,0
TSLA,2025-01-21T00:00:00,user_0_1502,$TSLA is looking bullish! 🚀 Great earnings report today,78,1.0,2,0
TSLA,2025-01-21T04:48:00,user_1_1502,$TSLA Just bought more. Holding long term! 💎,335,1.0,2,0
TSLA,2025-01-21T09:36:00,user_2_1502,$TSLA down today but I'm not worried. Strong company,443,0.0,1,1
TSLA,2025-01-21T14:24:00,user_3_1502,$TSLA took a hit. Market volatility 📉,466,-1.0,0,1
TSLA,2025-01-21T19:12:00,user_4_1502,$TSLA beat expectations again! To the moon! 🌙,113,0.0,0,0
TSLA,2025-01-22T00:00:00,user_0_1503,$TSLA Bearish for now. Waiting for better entry,48,-1.0,0,1
TSLA,2025-01-22T04:48:00,user_1_1503,$TSLA my top pick. Undervalued imo,92,0.0,0,0
TSLA,2025-01-22T09:36:00,user_2_1503,$TSLA why is it down so much? overreaction,28,-1.0,0,1
TSLA,2025-01-22T14:24:00,user_3_1503,$TSLA Sold my position today. Taking profits,446,0.0,0,0
TSLA,2025-01-22T19:12:00,user_4_1503,$TSLA mooning! 🚀📈 Love this stock!,409,1.0,3,0
TSLA,2025-01-23T00:00:00,user_0_1504,$TSLA is looking bullish! 🚀 Great earnings report today,275,1.0,2,0
TSLA,2025-01-23T04:48:00,user_1_1504,$TSLA Just bought more. Holding long term! 💎,115,1.0,2,0
TSLA,2025-01-23T09:36:00,user_2_1504,$TSLA down today but I'm not worried. Strong company,492,0.0,1,1
TSLA,2025-01-23T14:24:00,user_3_1504,$TSLA took a hit. Market volatility 📉,344,-1.0,0,1
TSLA,2025-01-23T19:12:00,user_4_1504,$TSLA beat expectations again! To the moon! 🌙,348,0.0,0,0
TSLA,2025-01-24T00:00:00,user_0_1505,$TSLA Bearish for now. Waiting for better entry,368,-1.0,0,1
TSLA,2025-01-24T04:48:00,user_1_1505,$TSLA my top pick. Undervalued imo,472,0.0,0,0
TSLA,2025-01-24T09:36:00,user_2_1505,$TSLA why is it down so much? overreaction,316,-1.0,0,1
TSLA,2025-01-24T14:24:00,user_3_1505,$TSLA Sold my position today. Taking profits,328,0.0,0,0
TSLA,2025-01-24T19:12:00,user_4_1505,$TSLA mooning! 🚀📈 Love this stock!,112,1.0,3,0
TSLA,2025-01-25T00:00:00,user_0_1506,$TSLA is looking bullish! 🚀 Great earnings report today,27,1.0,2,0
TSLA,2025-01-25T04:48:00,user_1_1506,$TSLA Just bought more. Holding long term! 💎,397,1.0,2,0
TSLA,2025-01-25T09:36:00,user_2_1506,$TSLA down today but I'm not worried. Strong company,135,0.0,1,1
TSLA,2025-01-25T14:24:00,user_3_1506,$TSLA took a hit. Market volatility 📉,403,-1.0,0,1
TSLA,2025-01-25T19:12:00,user_4_1506,$TSLA beat expectations again! To the moon! 🌙,174,0.0,0,0
TSLA,2025-01-26T00:00:00,user_0_1507,$TSLA Bearish for now. Waiting for better entry,459,-1.0,0,1
TSLA,2025-01-26T04:48:00,user_1_1507,$TSLA my top pick. Undervalued imo,86,0.0,0,0
TSLA,2025-01-26T09:36:00,user_2_1507,$TSLA why is it down so much? overreaction,282,-1.0,0,1
TSLA,2025-01-26T14:24:00,user_3_1507,$TSLA Sold my position today. Taking profits,486,0.0,0,0
TSLA,2025-01-26T19:12:00,user_4_1507,$TSLA mooning! 🚀📈 Love this stock!,58,1.0,3,0
TSLA,2025-01-27T00:00:00,user_0_1508,$TSLA is looking bullish! 🚀 Great earnings report today,205,1.0,2,0
TSLA,2025-01-27T04:48:00,user_1_1508,$TSLA Just bought more. Holding long term! 💎,258,1.0,2,0
TSLA,2025-01-27T09:36:00,user_2_1508,$TSLA down today but I'm not worried. Strong company,423,0.0,1,1
TSLA,2025-01-27T14:24:00,user_3_1508,$TSLA took a hit. Market volatility 📉,7,-1.0,0,1
TSLA,2025-01-27T19:12:00,user_4_1508,$TSLA beat expectations again! To the moon! 🌙,386,0.0,0,0
TSLA,2025-01-28T00:00:00,user_0_1509,$TSLA Bearish for now. Waiting for better entry,161,-1.0,0,1
TSLA,2025-01-28T04:48:00,user_1_1509,$TSLA my top pick. Undervalued imo,157,0.0,0,0
TSLA,2025-01-28T09:36:00,user_2_1509,$TSLA why is it down so much? overreaction,215,-1.0,0,1
TSLA,2025-01-28T14:24:00,user_3_1509,$TSLA Sold my position today. Taking profits,67,0.0,0,0
TSLA,2025-01-28T19:12:00,user_4_1509,$TSLA mooning! 🚀📈 Love this stock!,430,1.0,3,0
TSLA,2025-01-29T00:00:00,user_0_1510,$TSLA is looking bullish! 🚀 Great earnings report today,276,1.0,2,0
TSLA,2025-01-29T04:48:00,user_1_1510,$TSLA Just bought more. Holding long term! 💎,483,1.0,2,0
TSLA,2025-01-29T09:36:00,user_2_1510,$TSLA down today but I'm not worried. Strong company,217,0.0,1,1
TSLA,2025-01-29T14:24:00,user_3_1510,$TSLA took a hit. Market volatility 📉,50,-1.0,0,1
TSLA,2025-01-29T19:12:00,user_4_1510,$TSLA beat expectations again! To the moon! 🌙,229,0.0,0,0
TSLA,2025-01-30T00:00:00,user_0_1511,$TSLA Bearish for now. Waiting for better entry,269,-1.0,0,1
TSLA,2025-01-30T04:48:00,user_1_1511,$TSLA my top pick. Undervalued imo,499,0.0,0,0
TSLA,2025-01-30T09:36:00,user_2_1511,$TSLA why is it down so much? overreaction,436,-1.0,0,1
TSLA,2025-01-30T14:24:00,user_3_1511,$TSLA Sold my position today. Taking profits,243,0.0,0,0
TSLA,2025-01-30T19:12:00,user_4_1511,$TSLA mooning! 🚀📈 Love this stock!,217,1.0,3,0
TSLA,2025-01-31T00:00:00,user_0_1512,$TSLA is looking bullish! 🚀 Great earnings report today,463,1.0,2,0
TSLA,2025-01-31T04:48:00,user_1_1512,$TSLA Just bought more. Holding long term! 💎,22,1.0,2,0
TSLA,2025-01-31T09:36:00,user_2_1512,$TSLA down today but I'm not worried. Strong company,109,0.0,1,1
TSLA,2025-01-31T14:24:00,user_3_1512,$TSLA took a hit. Market volatility 📉,497,-1.0,0,1
TSLA,2025-01-31T19:12:00,user_4_1512,$TSLA beat expectations again! To the moon! 🌙,81,0.0,0,0
TSLA,2025-02-01T00:00:00,user_0_1513,$TSLA Bearish for now. Waiting for better entry,399,-1.0,0,1
TSLA,2025-02-01T04:48:00,user_1_1513,$TSLA my top pick. Undervalued imo,148,0.0,0,0
TSLA,2025-02-01T09:36:00,user_2_1513,$TSLA why is it down so much? overreaction,459,-1.0,0,1
TSLA,2025-02-01T14:24:00,user_3_1513,$TSLA Sold my position today. Taking profits,325,0.0,0,0
TSLA,2025-02-01T19:12:00,user_4_1513,$TSLA mooning! 🚀📈 Love this stock!,148,1.0,3,0
TSLA,2025-02-02T00:00:00,user_0_1514,$TSLA is looking bullish! 🚀 Great earnings report today,104,1.0,2,0
TSLA,2025-02-02T04:48:00,user_1_1514,$TSLA Just bought more. Holding long term! 💎,334,1.0,2,0
TSLA,2025-02-02T09:36:00,user_2_1514,$TSLA down today but I'm not worried. Strong company,170,0.0,1,1
TSLA,2025-02-02T14:24:00,user_3_1514,$TSLA took a hit. Market volatility 📉,312,-1.0,0,1
TSLA,2025-02-02T19:12:00,user_4_1514,$TSLA beat expectations again! To the moon! 🌙,192,0.0,0,0
TSLA,2025-02-03T00:00:00,user_0_1515,$TSLA Bearish for now. Waiting for better entry,471,-1.0,0,1
TSLA,2025-02-03T04:48:00,user_1_1515,$TSLA my top pick. Undervalued imo,417,0.0,0,0
TSLA,2025-02-03T09:36:00,user_2_1515,$TSLA why is it down so much? overreaction,75,-1.0,0,1
TSLA,2025-02-03T14:24:00,user_3_1515,$TSLA Sold my position today. Taking profits,126,0.0,0,0
TSLA,2025-02-03T19:12:00,user_4_1515,$TSLA mooning! 🚀📈 Love this stock!,159,1.0,3,0
TSLA,2025-02-04T00:00:00,user_0_1516,$TSLA is looking bullish! 🚀 Great earnings report today,348,1.0,2,0
TSLA,2025-02-04T04:48:00,user_1_1516,$TSLA Just bought more. Holding long term! 💎,307,1.0,2,0
TSLA,2025-02-04T09:36:00,user_2_1516,$TSLA down today but I'm not worried. Strong company,430,0.0,1,1
TSLA,2025-02-04T14:24:00,user_3_1516,$TSLA took a hit. Market volatility 📉,72,-1.0,0,1
TSLA,2025-02-04T19:12:00,user_4_1516,$TSLA beat expectations again! To the moon! 🌙,43,0.0,0,0
TSLA,2025-02-05T00:00:00,user_0_1517,$TSLA Bearish for now. Waiting for better entry,148,-1.0,0,1
TSLA,2025-02-05T04:48:00,user_1_1517,$TSLA my top pick. Undervalued imo,306,0.0,0,0
TSLA,2025-02-05T09:36:00,user_2_1517,$TSLA why is it down so much? overreaction,310,-1.0,0,1
TSLA,2025-02-05T14:24:00,user_3_1517,$TSLA Sold my position today. Taking profits,162,0.0,0,0
TSLA,2025-02-05T19:12:00,user_4_1517,$TSLA mooning! 🚀📈 Love this stock!,14,1.0,3,0
TSLA,2025-02-06T00:00:00,user_0_1518,$TSLA is looking bullish! 🚀 Great earnings report today,482,1.0,2,0
TSLA,2025-02-06T04:48:00,user_1_1518,$TSLA Just bought more. Holding long term! 💎,144,1.0,2,0
TSLA,2025-02-06T09:36:00,user_2_1518,$TSLA down today but I'm not worried. Strong company,463,0.0,1,1
TSLA,2025-02-06T14:24:00,user_3_1518,$TSLA took a hit. Market volatility 📉,210,-1.0,0,1
TSLA,2025-02-06T19:12:00,user_4_1518,$TSLA beat expectations again! To the moon! 🌙,97,0.0,0,0
TSLA,2025-02-07T00:00:00,user_0_1519,$TSLA Bearish for now. Waiting for better entry,379,-1.0,0,1
TSLA,2025-02-07T04:48:00,user_1_1519,$TSLA my top pick. Undervalued imo,473,0.0,0,0
TSLA,2025-02-07T09:36:00,user_2_1519,$TSLA why is it down so much? overreaction,267,-1.0,0,1
TSLA,2025-02-07T14:24:00,user_3_1519,$TSLA Sold my position today. Taking profits,487,0.0,0,0
TSLA,2025-02-07T19:12:00,user_4_1519,$TSLA mooning! 🚀📈 Love this stock!,329,1.0,3,0
TSLA,2025-02-08T00:00:00,user_0_1520,$TSLA is looking bullish! 🚀 Great earnings report today,498,1.0,2,0
TSLA,2025-02-08T04:48:00,user_1_1520,$TSLA Just bought more. Holding long term! 💎,324,1.0,2,0
TSLA,2025-02-08T09:36:00,user_2_1520,$TSLA down today but I'm not worried. Strong company,341,0.0,1,1
TSLA,2025-02-08T14:24:00,user_3_1520,$TSLA took a hit. Market volatility 📉,74,-1.0,0,1
TSLA,2025-02-08T19:12:00,user_4_1520,$TSLA beat expectations again! To the moon! 🌙,53,0.0,0,0
TSLA,2025-02-09T00:00:00,user_0_1521,$TSLA Bearish for now. Waiting for better entry,491,-1.0,0,1
TSLA,2025-02-09T04:48:00,user_1_1521,$TSLA my top pick. Undervalued imo,19,0.0,0,0
TSLA,2025-02-09T09:36:00,user_2_1521,$TSLA why is it down so much? overreaction,190,-1.0,0,1
TSLA,2025-02-09T14:24:00,user_3_1521,$TSLA Sold my position today. Taking profits,491,0.0,0,0
TSLA,2025-02-09T19:12:00,user_4_1521,$TSLA mooning! 🚀📈 Love this stock!,52,1.0,3,0
TSLA,2025-02-10T00:00:00,user_0_1522,$TSLA is looking bullish! 🚀 Great earnings report today,230,1.0,2,0
TSLA,2025-02-10T04:48:00,user_1_1522,$TSLA Just bought more. Holding long term! 💎,254,1.0,2,0
TSLA,2025-02-10T09:36:00,user_2_1522,$TSLA down today but I'm not worried. Strong company,357,0.0,1,1
TSLA,2025-02-10T14:24:00,user_3_1522,$TSLA took a hit. Market volatility 📉,237,-1.0,0,1
TSLA,2025-02-10T19:12:00,user_4_1522,$TSLA beat expectations again! To the moon! 🌙,353,0.0,0,0
TSLA,2025-02-11T00:00:00,user_0_1523,$TSLA Bearish for now. Waiting for better entry,172,-1.0,0,1
TSLA,2025-02-11T04:48:00,user_1_1523,$TSLA my top pick. Undervalued imo,113,0.0,0,0
TSLA,2025-02-11T09:36:00,user_2_1523,$TSLA why is it down so much? overreaction,24,-1.0,0,1
TSLA,2025-02-11T14:24:00,user_3_1523,$TSLA Sold my position today. Taking profits,210,0.0,0,0
TSLA,2025-02-11T19:12:00,user_4_1523,$TSLA mooning! 🚀📈 Love this stock!,249,1.0,3,0
TSLA,2025-02-12T00:00:00,user_0_1524,$TSLA is looking bullish! 🚀 Great earnings report today,155,1.0,2,0
TSLA,2025-02-12T04:48:00,user_1_1524,$TSLA Just bought more. Holding long term! 💎,190,1.0,2,0
TSLA,2025-02-12T09:36:00,user_2_1524,$TSLA down today but I'm not worried. Strong company,138,0.0,1,1
TSLA,2025-02-12T14:24:00,user_3_1524,$TSLA took a hit. Market volatility 📉,30,-1.0,0,1
TSLA,2025-02-12T19:12:00,user_4_1524,$TSLA beat expectations again! To the moon! 🌙,374,0.0,0,0
TSLA,2025-02-13T00:00:00,user_0_1525,$TSLA Bearish for now. Waiting for better entry,13,-1.0,0,1
TSLA,2025-02-13T04:48:00,user_1_1525,$TSLA my top pick. Undervalued imo,144,0.0,0,0
TSLA,2025-02-13T09:36:00,user_2_1525,$TSLA why is it down so much? overreaction,303,-1.0,0,1
TSLA,2025-02-13T14:24:00,user_3_1525,$TSLA Sold my position today. Taking profits,240,0.0,0,0
TSLA,2025-02-13T19:12:00,user_4_1525,$TSLA mooning! 🚀📈 Love this stock!,489,1.0,3,0
TSLA,2025-02-14T00:00:00,user_0_1526,$TSLA is looking bullish! 🚀 Great earnings report today,326,1.0,2,0
TSLA,2025-02-14T04:48:00,user_1_1526,$TSLA Just bought more. Holding long term! 💎,379,1.0,2,0
TSLA,2025-02-14T09:36:00,user_2_1526,$TSLA down today but I'm not worried. Strong company,166,0.0,1,1
TSLA,2025-02-14T14:24:00,user_3_1526,$TSLA took a hit. Market volatility 📉,175,-1.0,0,1
TSLA,2025-02-14T19:12:00,user_4_1526,$TSLA beat expectations again! To the moon! 🌙,468,0.0,0,0
TSLA,2025-02-15T00:00:00,user_0_1527,$TSLA Bearish for now. Waiting for better entry,416,-1.0,0,1
TSLA,2025-02-15T04:48:00,user_1_1527,$TSLA my top pick. Undervalued imo,244,0.0,0,0
TSLA,2025-02-15T09:36:00,user_2_1527,$TSLA why is it down so much? overreaction,176,-1.0,0,1
TSLA,2025-02-15T14:24:00,user_3_1527,$TSLA Sold my position today. Taking profits,496,0.0,0,0
TSLA,2025-02-15T19:12:00,user_4_1527,$TSLA mooning! 🚀📈 Love this stock!,357,1.0,3,0
TSLA,2025-02-16T00:00:00,user_0_1528,$TSLA is looking bullish! 🚀 Great earnings report today,479,1.0,2,0
TSLA,2025-02-16T04:48:00,user_1_1528,$TSLA Just bought more. Holding long term! 💎,259,1.0,2,0
TSLA,2025-02-16T09:36:00,user_2_1528,$TSLA down today but I'm not worried. Strong company,174,0.0,1,1
TSLA,2025-02-16T14:24:00,user_3_1528,$TSLA took a hit. Market volatility 📉,153,-1.0,0,1
TSLA,2025-02-16T19:12:00,user_4_1528,$TSLA beat expectations again! To the moon! 🌙,3,0.0,0,0
TSLA,2025-02-17T00:00:00,user_0_1529,$TSLA Bearish for now. Waiting for better entry,499,-1.0,0,1
TSLA,2025-02-17T04:48:00,user_1_1529,$TSLA my top pick. Undervalued imo,287,0.0,0,0
TSLA,2025-02-17T09:36:00,user_2_1529,$TSLA why is it down so much? overreaction,492,-1.0,0,1
TSLA,2025-02-17T14:24:00,user_3_1529,$TSLA Sold my position today. Taking profits,93,0.0,0,0
TSLA,2025-02-17T19:12:00,user_4_1529,$TSLA mooning! 🚀📈 Love this stock!,483,1.0,3,0
TSLA,2025-02-18T00:00:00,user_0_1530,$TSLA is looking bullish! 🚀 Great earnings report today,407,1.0,2,0
TSLA,2025-02-18T04:48:00,user_1_1530,$TSLA Just bought more. Holding long term! 💎,292,1.0,2,0
TSLA,2025-02-18T09:36:00,user_2_1530,$TSLA down today but I'm not worried. Strong company,481,0.0,1,1
TSLA,2025-02-18T14:24:00,user_3_1530,$TSLA took a hit. Market volatility 📉,461,-1.0,0,1
TSLA,2025-02-18T19:12:00,user_4_1530,$TSLA beat expectations again! To the moon! 🌙,55,0.0,0,0
TSLA,2025-02-19T00:00:00,user_0_1531,$TSLA Bearish for now. Waiting for better entry,188,-1.0,0,1
TSLA,2025-02-19T04:48:00,user_1_1531,$TSLA my top pick. Undervalued imo,209,0.0,0,0
TSLA,2025-02-19T09:36:00,user_2_1531,$TSLA why is it down so much? overreaction,450,-1.0,0,1
TSLA,2025-02-19T14:24:00,user_3_1531,$TSLA Sold my position today. Taking profits,379,0.0,0,0
TSLA,2025-02-19T19:12:00,user_4_1531,$TSLA mooning! 🚀📈 Love this stock!,381,1.0,3,0
TSLA,2025-02-20T00:00:00,user_0_1532,$TSLA is looking bullish! 🚀 Great earnings report today,144,1.0,2,0
TSLA,2025-02-20T04:48:00,user_1_1532,$TSLA Just bought more. Holding long term! 💎,389,1.0,2,0
TSLA,2025-02-20T09:36:00,user_2_1532,$TSLA down today but I'm not worried. Strong company,52,0.0,1,1
TSLA,2025-02-20T14:24:00,user_3_1532,$TSLA took a hit. Market volatility 📉,344,-1.0,0,1
TSLA,2025-02-20T19:12:00,user_4_1532,$TSLA beat expectations again! To the moon! 🌙,63,0.0,0,0
TSLA,2025-02-21T00:00:00,user_0_1533,$TSLA Bearish for now. Waiting for better entry,340,-1.0,0,1
TSLA,2025-02-21T04:48:00,user_1_1533,$TSLA my top pick. Undervalued imo,391,0.0,0,0
TSLA,2025-02-21T09:36:00,user_2_1533,$TSLA why is it down so much? overreaction,469,-1.0,0,1
TSLA,2025-02-21T14:24:00,user_3_1533,$TSLA Sold my position today. Taking profits,211,0.0,0,0
